nameseq,k1,k2,k3,label
lcl|Zmarina_Zosma160g00410.1,1.9440086477342544,3.8530720661083326,5.646550500873345,0
lcl|Zmarina_Zosma161g00080.1,1.942036154633462,3.869027004047008,5.764043780996323,0
lcl|Zmarina_Zosma161g00160.1,1.9538032152376492,3.870560201528569,5.735016149283783,0
lcl|Zmarina_Zosma161g00210.1,1.958392663653175,3.8827980415365912,5.783368554329386,0
lcl|Zmarina_Zosma161g00270.1,1.9414425205826138,3.8388146040632303,5.654945493012365,0
lcl|Zmarina_Zosma161g00300.1,1.925546983851476,3.763057018132933,5.424148226191739,0
lcl|Zmarina_Zosma161g00800.1,1.9374168614979157,3.8214144502896925,5.552598508124366,0
lcl|Zmarina_Zosma162g00200.1,1.9237968439308417,3.8038667338041545,5.545721818329934,0
lcl|Zmarina_Zosma162g00460.1,1.9452549789696654,3.863835616939319,5.698336532093972,0
lcl|Zmarina_Zosma162g00510.1,1.9867754647775937,3.9453829888260232,5.8087527189923245,0
lcl|Zmarina_Zosma163g00230.1,1.9222244820324152,3.7765490231071652,5.406264492623939,0
lcl|Zmarina_Zosma164g00230.1,1.977442280676728,3.9107608847552733,5.7798705850352645,0
lcl|Zmarina_Zosma164g00250.1,1.9236360207056493,3.8389917833571188,5.725671784411289,0
lcl|Zmarina_Zosma164g00400.1,1.921439055411703,3.7771610343559425,5.492150036680109,0
lcl|Zmarina_Zosma165g00010.1,1.9655284356543634,3.899017295667018,5.800227819897452,0
lcl|Zmarina_Zosma165g00050.1,1.944049361222561,3.8734016206735875,5.725297917846594,0
lcl|Zmarina_Zosma165g00110.1,1.966559386995094,3.9145700533444616,5.792421370182061,0
lcl|Zmarina_Zosma1666g00010.1,1.983142305509407,3.9469547184404568,5.802714767493106,0
lcl|Zmarina_Zosma166g00030.1,1.9542855816117362,3.8752836142170364,5.758358638207484,0
lcl|Zmarina_Zosma166g00060.1,1.9346432794785817,3.8460847871265273,5.673118447479799,0
lcl|Zmarina_Zosma166g00080.1,1.9096576997764183,3.788284406643758,5.634852636109288,0
lcl|Zmarina_Zosma166g00770.1,1.98361619378227,3.933683721866433,5.758673452844429,0
lcl|Zmarina_Zosma1679g00010.1,1.9277864921243248,3.8271622710499877,5.560334453843996,0
lcl|Zmarina_Zosma167g00060.1,1.966099059755455,3.903465801322909,5.705507398074769,0
lcl|Zmarina_Zosma167g00080.1,1.9504621555554462,3.860386763739578,5.684042267275741,0
lcl|Zmarina_Zosma167g00100.1,1.959640481499958,3.879452802740866,5.648759707421089,0
lcl|Zmarina_Zosma167g00170.1,1.9938339352240408,3.933886997904683,5.7420905293337805,0
lcl|Zmarina_Zosma168g00050.1,1.9889430180312244,3.9330998519079747,5.708861757043966,0
lcl|Zmarina_Zosma168g00110.1,1.9806801663699343,3.9426032494054937,5.815467819592308,0
lcl|Zmarina_Zosma169g00050.1,1.9279128424893948,3.809012466596486,5.619226891716259,0
lcl|Zmarina_Zosma169g00090.1,1.91929698211025,3.799330699987782,5.544540446290254,0
lcl|Zmarina_Zosma169g00390.1,1.9761976582241512,3.9338260793886595,5.82483876152678,0
lcl|Zmarina_Zosma169g00410.1,1.9789863524257056,3.9079053859294284,5.768051104962499,0
lcl|Zmarina_Zosma169g00530.1,1.9620269321550163,3.8961335337064944,5.7862445952627795,0
lcl|Zmarina_Zosma16g00310.1,1.9641518731877636,3.885222973348968,5.739210249853886,0
lcl|Zmarina_Zosma16g00560.1,1.9898196875021528,3.955626042389437,5.832878135001963,0
lcl|Zmarina_Zosma16g00730.1,1.9617744151392151,3.8308207891904273,5.597857779085676,0
lcl|Zmarina_Zosma16g01190.1,1.8316508662405975,3.625597569997138,5.2785387454452035,0
lcl|Zmarina_Zosma16g01370.1,1.954889313772728,3.8826406024113753,5.75259035933666,0
lcl|Zmarina_Zosma170g00140.1,1.9104059940931246,3.786105305442656,5.621607093863126,0
lcl|Zmarina_Zosma170g00440.1,1.9744193649069592,3.900246411357456,5.734415061103916,0
lcl|Zmarina_Zosma170g00540.1,1.9635151994759348,3.9054135428891557,5.723236747509464,0
lcl|Zmarina_Zosma171g00030.1,1.973435775315612,3.8883358600786457,5.6828214740712735,0
lcl|Zmarina_Zosma171g00330.1,1.9106485525775285,3.7856729722161386,5.615191699877034,0
lcl|Zmarina_Zosma171g00430.1,1.9550867208212455,3.858952056339911,5.703871034839049,0
lcl|Zmarina_Zosma171g00440.1,1.9929115915323126,3.966717280625243,5.838618869870167,0
lcl|Zmarina_Zosma171g00530.1,1.9666176489841924,3.892740335539052,5.741794029906952,0
lcl|Zmarina_Zosma172g00010.1,1.934513934904764,3.8377816191977394,5.686658567814682,0
lcl|Zmarina_Zosma173g00020.1,1.9597955120161528,3.8848374789274676,5.694201010350934,0
lcl|Zmarina_Zosma173g00140.1,1.921564863331407,3.8142615009099385,5.600869430829833,0
lcl|Zmarina_Zosma173g00230.1,1.946990829331803,3.8316950899774196,5.574694793729817,0
lcl|Zmarina_Zosma174g00220.1,1.9875329048795396,3.92447037422663,5.72363889453601,0
lcl|Zmarina_Zosma174g00280.1,1.9537604489048965,3.885794432841754,5.662626005546407,0
lcl|Zmarina_Zosma175g00060.1,1.9606557418740138,3.899042647468497,5.787258679083849,0
lcl|Zmarina_Zosma175g00080.1,1.967052396732701,3.917327499496767,5.804645292342803,0
lcl|Zmarina_Zosma175g00090.1,1.9683383299731911,3.901056213119571,5.710789944725557,0
lcl|Zmarina_Zosma175g00120.1,1.993168064317913,3.9475679679999285,5.834258496172802,0
lcl|Zmarina_Zosma175g00300.1,1.964268870337389,3.8937688515247695,5.7583555352742755,0
lcl|Zmarina_Zosma175g00440.1,1.994296037350559,3.969427074483458,5.86996974109797,0
lcl|Zmarina_Zosma176g00010.1,1.918838934984929,3.7537601344633087,5.463989096530793,0
lcl|Zmarina_Zosma176g00300.1,1.9294154785055262,3.7971915085486696,5.593037736638026,0
lcl|Zmarina_Zosma1776g00010.1,1.952692142813841,3.8706195805890027,5.720772041538815,0
lcl|Zmarina_Zosma177g00040.1,1.9491152101536464,3.8543031383370634,5.617779959094458,0
lcl|Zmarina_Zosma177g00220.1,1.9491262551604154,3.8367365820756243,5.638068844996037,0
lcl|Zmarina_Zosma1780g00010.1,1.9439695836347903,3.7981532127282827,5.4291110727389675,0
lcl|Zmarina_Zosma1780g00020.1,1.951392477148668,3.8474071846892546,5.673150260671602,0
lcl|Zmarina_Zosma178g00290.1,1.9394538039463505,3.81118432583527,5.509894866736863,0
lcl|Zmarina_Zosma178g00320.1,1.956051961005442,3.879962981213187,5.740908906158926,0
lcl|Zmarina_Zosma179g00070.1,1.937701878862722,3.8035400373249844,5.599684747776357,0
lcl|Zmarina_Zosma179g00120.1,1.9654022988297348,3.866421922929201,5.648691693579561,0
lcl|Zmarina_Zosma179g00300.1,1.9543406758667288,3.8768076252348433,5.75751583736513,0
lcl|Zmarina_Zosma17g00050.1,1.9445944161404867,3.7620431686699867,5.4080252757028235,0
lcl|Zmarina_Zosma17g00480.1,1.9573091204432627,3.882427146684867,5.784425951391987,0
lcl|Zmarina_Zosma17g00850.1,1.9678621178048603,3.921224736466246,5.8060947257262905,0
lcl|Zmarina_Zosma17g00860.1,1.976357944934144,3.932924897151237,5.8281194735299815,0
lcl|Zmarina_Zosma17g01060.1,1.948148231720599,3.848080280018594,5.616066858693781,0
lcl|Zmarina_Zosma17g01330.1,1.8707932889321794,3.6778431131597213,5.368385801070426,0
lcl|Zmarina_Zosma1802g00020.1,1.951206959350862,3.852802711315838,5.690955632300691,0
lcl|Zmarina_Zosma180g00170.1,1.8940549047559634,3.7532813089610406,5.549247064244999,0
lcl|Zmarina_Zosma180g00270.1,1.9699519880594125,3.88285709132668,5.715751554896653,0
lcl|Zmarina_Zosma180g00300.1,1.9471483618630896,3.828422383869891,5.610474325806811,0
lcl|Zmarina_Zosma180g00310.1,1.956214553425567,3.8767383296806024,5.724994794985295,0
lcl|Zmarina_Zosma181g00040.1,1.9986293036337521,3.9670135243895968,5.840547065940505,0
lcl|Zmarina_Zosma181g00050.1,1.9663898232089903,3.9102721462856422,5.8095228454489725,0
lcl|Zmarina_Zosma181g00170.1,1.9582530634817594,3.8719768928778455,5.727654851610547,0
lcl|Zmarina_Zosma181g00280.1,1.970701480482231,3.906772684510695,5.798065617440792,0
lcl|Zmarina_Zosma181g00440.1,1.865365836795402,3.700468075658619,5.470954207109135,0
lcl|Zmarina_Zosma181g00460.1,1.9573040876416599,3.8714128298274453,5.7220870315594565,0
lcl|Zmarina_Zosma181g00470.1,1.9815827347886603,3.922453737595242,5.815631389881717,0
lcl|Zmarina_Zosma182g00150.1,1.9810961595898762,3.927506024522697,5.727467015848077,0
lcl|Zmarina_Zosma182g00310.1,1.972486004793761,3.913666531659755,5.7562421399522,0
lcl|Zmarina_Zosma182g00320.1,1.9988041879889742,3.9560944538115708,5.8053872308221015,0
lcl|Zmarina_Zosma182g00380.1,1.9754400696437562,3.8244475363554784,5.434938660242088,0
lcl|Zmarina_Zosma183g00050.1,1.96477168529033,3.89861724210962,5.780383278443084,0
lcl|Zmarina_Zosma183g00140.1,1.9760249749427272,3.899952161043675,5.781561692067669,0
lcl|Zmarina_Zosma183g00260.1,1.9404420586422781,3.8566284417099324,5.733155732282361,0
lcl|Zmarina_Zosma183g00330.1,1.9992291719598536,3.9760397531462197,5.872703782050553,0
lcl|Zmarina_Zosma183g00350.1,1.9667319432990096,3.879910816790703,5.6828472499342935,0
lcl|Zmarina_Zosma184g00050.1,1.9377710027749318,3.838137236419092,5.62446078587882,0
lcl|Zmarina_Zosma184g00110.1,1.9264594073645855,3.759468615815811,5.452573086834153,0
lcl|Zmarina_Zosma185g00100.1,1.9432320367418296,3.8555426243799946,5.707334078484904,0
lcl|Zmarina_Zosma185g00200.1,1.9541671778715308,3.8564085816087244,5.662394618431469,0
lcl|Zmarina_Zosma185g00290.1,1.964405176912513,3.90031066039932,5.672888754915377,0
lcl|Zmarina_Zosma185g00480.1,1.9352519088193167,3.8155083257525466,5.651985002530262,0
lcl|Zmarina_Zosma185g00530.1,1.9037609276147074,3.7979440242169744,5.63236367202793,0
lcl|Zmarina_Zosma186g00030.1,1.9532906159968813,3.8695930342723437,5.755646079811403,0
lcl|Zmarina_Zosma186g00200.1,1.9201760368762093,3.811796897689422,5.635101671644932,0
lcl|Zmarina_Zosma186g00260.1,1.991765272432827,3.95671613788151,5.834455581403404,0
lcl|Zmarina_Zosma186g00330.1,1.8689077664164513,3.7063643073363073,5.435343735996389,0
lcl|Zmarina_Zosma187g00010.1,1.9425630164584609,3.833827631174625,5.521910852447415,0
lcl|Zmarina_Zosma187g00200.1,1.9559268300169381,3.882912983344986,5.716944152238524,0
lcl|Zmarina_Zosma188g00040.1,1.9351726932200988,3.832923335195359,5.61678446269906,0
lcl|Zmarina_Zosma188g00160.1,1.9898158848987775,3.937676234121919,5.775072499249239,0
lcl|Zmarina_Zosma189g00620.1,1.9353141330800794,3.827718755205773,5.665725402178806,0
lcl|Zmarina_Zosma18g00040.1,1.9704740343091465,3.904205612040509,5.8103326634916925,0
lcl|Zmarina_Zosma18g00100.1,1.9625373282875316,3.8688407788791794,5.467877033242656,0
lcl|Zmarina_Zosma18g00670.1,1.9672866353341973,3.9259012074517745,5.810126481842184,0
lcl|Zmarina_Zosma18g00770.1,1.9621875314751978,3.861018239783056,5.67898405492127,0
lcl|Zmarina_Zosma18g01010.1,1.9531086620066862,3.857746643062083,5.565433997684234,0
lcl|Zmarina_Zosma18g01270.1,1.905414553624624,3.6977701252392503,5.394458197369117,0
lcl|Zmarina_Zosma18g01280.1,1.9841310618369217,3.955021515585117,5.841564841133177,0
lcl|Zmarina_Zosma18g01340.1,1.8718897613011962,3.7219508652398163,5.528791442038297,0
lcl|Zmarina_Zosma18g01390.1,1.9823284934794159,3.900975052416548,5.6993884162732575,0
lcl|Zmarina_Zosma190g00030.1,1.9612803704341832,3.895160724480225,5.711554680398861,0
lcl|Zmarina_Zosma190g00090.1,1.9328637127663062,3.7403347470292654,5.343209466922808,0
lcl|Zmarina_Zosma191g00130.1,1.9496166789120957,3.8046094753963975,5.549675512234788,0
lcl|Zmarina_Zosma192g00440.1,1.9460314954074507,3.838883435295802,5.6763364572773565,0
lcl|Zmarina_Zosma193g00050.1,1.9805742813560008,3.9516335672293033,5.887520468960307,0
lcl|Zmarina_Zosma193g00070.1,1.9778932358044083,3.8942168415025877,5.728422959224227,0
lcl|Zmarina_Zosma193g00240.1,1.984355827960219,3.9288183568970747,5.7468909076636505,0
lcl|Zmarina_Zosma194g00200.1,1.966230257370921,3.8735091718952552,5.652861192644498,0
lcl|Zmarina_Zosma194g00260.1,1.9467462010132093,3.8493932011872247,5.695246497102613,0
lcl|Zmarina_Zosma194g00270.1,1.808850761928462,3.5985563273693444,5.3343525892701535,0
lcl|Zmarina_Zosma195g00150.1,1.9858862426177146,3.9515302819982123,5.866175152893854,0
lcl|Zmarina_Zosma196g00320.1,1.9636428732956919,3.8734834000596017,5.751768321135693,0
lcl|Zmarina_Zosma196g00330.1,1.9027802473114157,3.776525006636062,5.624695464687438,0
lcl|Zmarina_Zosma197g00050.1,1.9832149607173792,3.9243579807562927,5.8199581135808955,0
lcl|Zmarina_Zosma197g00150.1,1.92613584981195,3.8154877212728384,5.638223099027826,0
lcl|Zmarina_Zosma197g00180.1,1.9459375587228318,3.839780420937245,5.701191345853822,0
lcl|Zmarina_Zosma1983g00010.1,1.9377397392207767,3.8233648792158865,5.64132942395428,0
lcl|Zmarina_Zosma198g00030.1,1.9153889716460784,3.814250015284707,5.650337127639064,0
lcl|Zmarina_Zosma198g00040.1,1.9204553564319427,3.8078290041766354,5.658286627315957,0
lcl|Zmarina_Zosma198g00070.1,1.9885944193241851,3.9290653068687127,5.701795285213274,0
lcl|Zmarina_Zosma198g00110.1,1.9607990024585362,3.8911985928215844,5.711031981497458,0
lcl|Zmarina_Zosma199g00370.1,1.91321929904578,3.7798667878617005,5.552365381165037,0
lcl|Zmarina_Zosma19g00490.1,1.9192814406816001,3.795776089480958,5.60232639745582,0
lcl|Zmarina_Zosma19g00660.1,1.9845754810217635,3.9408839099742052,5.811393998289663,0
lcl|Zmarina_Zosma19g00840.1,1.9354406046487318,3.8131401183065523,5.631747717960368,0
lcl|Zmarina_Zosma19g00970.1,1.970302829861975,3.8643512468262706,5.669725961988431,0
lcl|Zmarina_Zosma19g00980.1,1.8504310636597445,3.6400770501389137,5.2764608343251265,0
lcl|Zmarina_Zosma19g01030.1,1.9647460643646641,3.8696638332191005,5.65817840594809,0
lcl|Zmarina_Zosma19g01040.1,1.9876267069904592,3.91416373982518,5.699676767597324,0
lcl|Zmarina_Zosma19g01120.1,1.9481625041604418,3.8622662820196383,5.720571846147659,0
lcl|Zmarina_Zosma19g01170.1,1.981338834952346,3.9309596007173115,5.827558776927672,0
lcl|Zmarina_Zosma19g01190.1,1.964456682306056,3.896542282646151,5.797424486094018,0
lcl|Zmarina_Zosma1g00330.1,1.9643316332871499,3.898475503557611,5.769630176460322,0
lcl|Zmarina_Zosma1g00640.1,1.9920554367863965,3.961219793461371,5.912225065054501,0
lcl|Zmarina_Zosma1g00840.1,1.9418105560712304,3.80395564691786,5.526794255384346,0
lcl|Zmarina_Zosma1g00920.1,1.9682360980841302,3.913729155784464,5.801515448284168,0
lcl|Zmarina_Zosma1g01000.1,1.9777638876463335,3.9135275637356575,5.738739827782637,0
lcl|Zmarina_Zosma1g01480.1,1.9864104936660274,3.902955575208343,5.695846088732358,0
lcl|Zmarina_Zosma1g01540.1,1.9499276211280279,3.872655211997961,5.766939244635445,0
lcl|Zmarina_Zosma1g01670.1,1.9718599989132892,3.8922481069361057,5.738263907552282,0
lcl|Zmarina_Zosma1g01910.1,1.9641948270396794,3.8908677577734996,5.776154151677942,0
lcl|Zmarina_Zosma1g01940.1,1.98166666653515,3.9204460650106503,5.763343405321202,0
lcl|Zmarina_Zosma1g01960.1,1.9894387335311619,3.9113824003084825,5.684794388245389,0
lcl|Zmarina_Zosma1g02180.1,1.9461738746550576,3.858343299803313,5.483465523106655,0
lcl|Zmarina_Zosma1g02240.1,1.9595385941530408,3.872949702629602,5.7498955156471645,0
lcl|Zmarina_Zosma1g02260.1,1.9791060249309738,3.9101016029189086,5.804634707257934,0
lcl|Zmarina_Zosma1g02470.1,1.9450676565577163,3.8717360635512836,5.777511457615809,0
lcl|Zmarina_Zosma1g02730.1,1.9773733388155585,3.9245942447922673,5.825741259345918,0
lcl|Zmarina_Zosma1g02750.1,1.9624001769258956,3.9036470817602416,5.727122300915857,0
lcl|Zmarina_Zosma1g03150.1,1.9297547577021932,3.824442105169561,5.6859438701086145,0
lcl|Zmarina_Zosma1g03180.1,1.8885353388939685,3.739475573150517,5.55879992067,0
lcl|Zmarina_Zosma1g03260.1,1.9848442066606937,3.943762775023444,5.854214257565328,0
lcl|Zmarina_Zosma1g03280.1,1.9840624503266326,3.9297744695098715,5.802860200331005,0
lcl|Zmarina_Zosma1g03470.1,1.9734726978615353,3.931327595867581,5.83057240777413,0
lcl|Zmarina_Zosma1g03530.1,1.9823051280623567,3.9302598698376414,5.783880300709943,0
lcl|Zmarina_Zosma1g03600.1,1.9861925933513143,3.932870903814952,5.78098838730115,0
lcl|Zmarina_Zosma1g03620.1,1.9840739482648682,3.927550860172976,5.761643509235314,0
lcl|Zmarina_Zosma1g03940.1,1.9984142251585955,3.95307228777761,5.792015167010868,0
lcl|Zmarina_Zosma1g04040.1,1.92189998239388,3.8183616433254195,5.5897054405506,0
lcl|Zmarina_Zosma2006g00010.1,1.9770985173798445,3.9199990161672025,5.789031952435845,0
lcl|Zmarina_Zosma200g00080.1,1.9960683194950433,3.9202070265917204,5.700195477595543,0
lcl|Zmarina_Zosma200g00100.1,1.9621796352505145,3.9117096258695696,5.820143467434749,0
lcl|Zmarina_Zosma201g00230.1,1.8398266446355054,3.633292505927278,5.343803621576908,0
lcl|Zmarina_Zosma201g00280.1,1.9637786338855725,3.9115036433189503,5.825013718078993,0
lcl|Zmarina_Zosma202g00440.1,1.974814721716183,3.9140252807031684,5.8025666973732335,0
lcl|Zmarina_Zosma203g00030.1,1.9250516441158845,3.8019561460920874,5.5024775477795504,0
lcl|Zmarina_Zosma204g00140.1,1.979266634019242,3.9268345544738192,5.81566265191393,0
lcl|Zmarina_Zosma205g00030.1,1.9297104986542752,3.8207292009532465,5.685524263649203,0
lcl|Zmarina_Zosma205g00230.1,1.9019168910064999,3.7708994452607008,5.5537177736905825,0
lcl|Zmarina_Zosma205g00420.1,1.8971014869566727,3.742021544325225,5.422941904650107,0
lcl|Zmarina_Zosma206g00170.1,1.954407511392522,3.8643504811631084,5.700317191434803,0
lcl|Zmarina_Zosma207g00190.1,1.9681990331963883,3.8953122566214535,5.775413632486431,0
lcl|Zmarina_Zosma207g00330.1,1.9566231126787752,3.88563295169494,5.7325132512722075,0
lcl|Zmarina_Zosma208g00090.1,1.9403001059374771,3.835611259574481,5.540185588761101,0
lcl|Zmarina_Zosma209g00020.1,1.9808890531533985,3.883928337808455,5.673656463188334,0
lcl|Zmarina_Zosma209g00040.1,1.984829402336776,3.9389074402133724,5.731946011305405,0
lcl|Zmarina_Zosma209g00150.1,1.9654651164945007,3.890329149225006,5.74560283211403,0
lcl|Zmarina_Zosma20g00160.1,1.988694661832378,3.9323217709875484,5.7514968648879545,0
lcl|Zmarina_Zosma20g00180.1,1.9957918472198002,3.9541031828521356,5.826735473350401,0
lcl|Zmarina_Zosma20g00880.1,1.9981554542687274,3.9435734514728638,5.788707601040313,0
lcl|Zmarina_Zosma211g00050.1,1.909486186702789,3.795773285918417,5.633715735921996,0
lcl|Zmarina_Zosma211g00210.1,1.965800814194048,3.8880036353054765,5.742838492300276,0
lcl|Zmarina_Zosma213g00120.1,1.9661797429202044,3.7932036841291805,5.461474056444001,0
lcl|Zmarina_Zosma213g00160.1,1.942219450537936,3.7662955208797677,5.3945807554377785,0
lcl|Zmarina_Zosma214g00350.1,1.9167437871836976,3.797964919470201,5.588705354760937,0
lcl|Zmarina_Zosma215g00350.1,1.952230157142658,3.8406540121336916,5.685454598997346,0
lcl|Zmarina_Zosma215g00460.1,1.9926677003922129,3.9244253829924345,5.610313068947651,0
lcl|Zmarina_Zosma216g00010.1,1.9122472618076691,3.802846989696143,5.682664136461031,0
lcl|Zmarina_Zosma216g00300.1,1.9726209465259281,3.870922959831405,5.64790903379209,0
lcl|Zmarina_Zosma217g00050.1,1.9707689623422717,3.90057523639265,5.742395817191552,0
lcl|Zmarina_Zosma217g00120.1,1.9819501240763506,3.943805379833787,5.790549471127438,0
lcl|Zmarina_Zosma217g00150.1,1.9177049269992743,3.7713210818980363,5.506557537596375,0
lcl|Zmarina_Zosma218g00080.1,1.947613431957715,3.8681620931251706,5.704724928233155,0
lcl|Zmarina_Zosma218g00190.1,1.914522606539711,3.7936744660136963,5.5686060936444814,0
lcl|Zmarina_Zosma219g00010.1,1.9699433010823943,3.91596086282624,5.734454658161458,0
lcl|Zmarina_Zosma219g00090.1,1.9679428185812222,3.9019091208315295,5.758313327867586,0
lcl|Zmarina_Zosma219g00120.1,1.9542279842589325,3.849077531289084,5.607518368990375,0
lcl|Zmarina_Zosma21g00450.1,1.9503623798335834,3.8586944511398693,5.725425480327549,0
lcl|Zmarina_Zosma21g00460.1,1.9460599477224907,3.877572983420865,5.750148874062771,0
lcl|Zmarina_Zosma21g00470.1,1.9463233983243058,3.86593729102573,5.733152906090822,0
lcl|Zmarina_Zosma21g00740.1,1.9456191896707482,3.870579467504274,5.718639897359793,0
lcl|Zmarina_Zosma21g00760.1,1.9484044012700772,3.857481168686228,5.705289934909461,0
lcl|Zmarina_Zosma21g00920.1,1.9718620038639822,3.902615769917117,5.768102151823726,0
lcl|Zmarina_Zosma21g01040.1,1.854999715935348,3.6372178548049816,5.305128674710298,0
lcl|Zmarina_Zosma21g01190.1,1.9962068752889657,3.9401725487100863,5.834366993134288,0
lcl|Zmarina_Zosma220g00040.1,1.92775648442314,3.779277242609777,5.465439670246781,0
lcl|Zmarina_Zosma220g00100.1,1.939632969595301,3.8385971065801896,5.616062070962931,0
lcl|Zmarina_Zosma220g00110.1,1.9501847351372268,3.8610520448267382,5.601242226085724,0
lcl|Zmarina_Zosma220g00130.1,1.9493871208795548,3.8598638560930323,5.6923601448159316,0
lcl|Zmarina_Zosma221g00010.1,1.9421808663254354,3.8666012818305417,5.697875532070243,0
lcl|Zmarina_Zosma221g00060.1,1.9621033603728186,3.8994767179017056,5.722898862194199,0
lcl|Zmarina_Zosma221g00120.1,1.97545252074958,3.9270646021802724,5.839257404280937,0
lcl|Zmarina_Zosma221g00350.1,1.9937187811547634,3.9234188094849474,5.722744791783398,0
lcl|Zmarina_Zosma223g00090.1,1.9772790025951115,3.8632417895049147,5.611060247692955,0
lcl|Zmarina_Zosma223g00190.1,1.9470818993145262,3.8481170605273203,5.703335636908472,0
lcl|Zmarina_Zosma223g00410.1,1.9789554272254626,3.936666430000286,5.856778835947879,0
lcl|Zmarina_Zosma223g00510.1,1.9818128021402313,3.9307077637534436,5.838500238013541,0
lcl|Zmarina_Zosma224g00360.1,1.9821098562629302,3.9229530970092954,5.752334194135551,0
lcl|Zmarina_Zosma224g00370.1,1.9812771321768627,3.9375957045289294,5.849730675270242,0
lcl|Zmarina_Zosma225g00080.1,1.9737029055324635,3.91216170527245,5.7861549541540445,0
lcl|Zmarina_Zosma2264g00010.1,1.9648784886523716,3.873291958308016,5.7446559425253,0
lcl|Zmarina_Zosma226g00040.1,1.9647989844432232,3.89040804612875,5.72503373259162,0
lcl|Zmarina_Zosma226g00050.1,1.9517321197444768,3.871019760276565,5.71408668600926,0
lcl|Zmarina_Zosma226g00070.1,1.9352671958830634,3.738114396368291,5.45408193812341,0
lcl|Zmarina_Zosma227g00020.1,1.984900719617665,3.948080172677813,5.7947877519863855,0
lcl|Zmarina_Zosma228g00040.1,1.9551807558730667,3.87241076614297,5.719868014151755,0
lcl|Zmarina_Zosma228g00170.1,1.978860386687119,3.9329028857849595,5.841702588229422,0
lcl|Zmarina_Zosma228g00200.1,1.9889740448984754,3.952554560720827,5.872055488342147,0
lcl|Zmarina_Zosma229g00060.1,1.907759053252603,3.6138654242116326,5.175817615348291,0
lcl|Zmarina_Zosma229g00140.1,1.9522340434637004,3.8648645152749554,5.631466043346762,0
lcl|Zmarina_Zosma22g00130.1,1.8794212267924149,3.6746771240601745,5.392768938873281,0
lcl|Zmarina_Zosma22g00210.1,1.9969469087591538,3.891805948163036,5.61610003085692,0
lcl|Zmarina_Zosma22g00350.1,1.889344101423308,3.7285919098989653,5.4586687027462215,0
lcl|Zmarina_Zosma22g00600.1,1.972104183142052,3.8556169637579942,5.569009562701313,0
lcl|Zmarina_Zosma22g00840.1,1.9764586392466497,3.9283639426191903,5.833997554686536,0
lcl|Zmarina_Zosma22g01320.1,1.9860625590479026,3.917143215006927,5.717271969899322,0
lcl|Zmarina_Zosma22g01330.1,1.9789624532189949,3.934953954679227,5.84941645360874,0
lcl|Zmarina_Zosma22g01340.1,1.9730910716469954,3.885715965485292,5.6215036100012306,0
lcl|Zmarina_Zosma22g01390.1,1.9514642745142519,3.8703665004170955,5.737484989745302,0
lcl|Zmarina_Zosma230g00130.1,1.9671281915859016,3.877981029428236,5.576269111830965,0
lcl|Zmarina_Zosma230g00180.1,1.9363478885558312,3.858865932432142,5.7305052914746994,0
lcl|Zmarina_Zosma230g00270.1,1.9297176135495233,3.8133457574129532,5.603248918997835,0
lcl|Zmarina_Zosma230g00280.1,1.9216008057647953,3.788631047110414,5.5541819141681925,0
lcl|Zmarina_Zosma230g00300.1,1.9239382994034806,3.793633421397547,5.546975359337535,0
lcl|Zmarina_Zosma230g00310.1,1.932921701537024,3.8119847618070883,5.614650552493146,0
lcl|Zmarina_Zosma230g00330.1,1.928231097504074,3.8216219080096887,5.64687391904484,0
lcl|Zmarina_Zosma230g00370.1,1.9823203295325127,3.902064087042513,5.705697169154441,0
lcl|Zmarina_Zosma2314g00020.1,1.9715887531070235,3.9103472102676475,5.727669985440656,0
lcl|Zmarina_Zosma231g00150.1,1.9354027841056727,3.8512315225946665,5.68245922265681,0
lcl|Zmarina_Zosma234g00230.1,1.899634569885281,3.7186607393821314,5.465890254288522,0
lcl|Zmarina_Zosma234g00250.1,1.925546983851476,3.763057018132933,5.424148226191739,0
lcl|Zmarina_Zosma234g00320.1,1.9790221792864366,3.9181440735676976,5.776010922382794,0
lcl|Zmarina_Zosma235g00050.1,1.9013340874636488,3.7864581317849333,5.633325903445783,0
lcl|Zmarina_Zosma235g00110.1,1.9828331525636231,3.9451694843954326,5.701329675780439,0
lcl|Zmarina_Zosma235g00280.1,1.9775186908860416,3.8599372910896834,5.577362470945668,0
lcl|Zmarina_Zosma235g00310.1,1.9783182990038157,3.9171023634615603,5.701066271300888,0
lcl|Zmarina_Zosma236g00040.1,1.9674344151840009,3.89753897897567,5.708320840314252,0
lcl|Zmarina_Zosma236g00160.1,1.9439691234810041,3.876796900780427,5.769091723416415,0
lcl|Zmarina_Zosma238g00060.1,1.9263749009939148,3.822429596539562,5.664212082073523,0
lcl|Zmarina_Zosma239g00020.1,1.9308404473607808,3.8471749534102866,5.710301515766719,0
lcl|Zmarina_Zosma239g00170.1,1.986219839707462,3.888222276949521,5.6482023594836335,0
lcl|Zmarina_Zosma23g00080.1,1.917397295069502,3.8034270101730527,5.590397396450461,0
lcl|Zmarina_Zosma23g00240.1,1.940961598553526,3.8585340728097335,5.706788739255073,0
lcl|Zmarina_Zosma23g00260.1,1.9474363461543889,3.8310619059168176,5.6274718161290105,0
lcl|Zmarina_Zosma23g00440.1,1.9145879240540211,3.803994669515363,5.6610199194161455,0
